tconst,originalTitle,startYear,runtimeMinutes,Genre,Director,Writer,Actor
tt5469654,Dispatches from the Gulf,2016,55,Documentary,Hal Weiner,Hal Weiner,Matt Damon
tt1234548,The Men Who Stare at Goats,2009,94,Comedy,Grant Heslov,Peter Straughan,George Clooney
tt1234548,The Men Who Stare at Goats,2009,94,War,Grant Heslov,Peter Straughan,George Clooney
tt1234548,The Men Who Stare at Goats,2009,94,Comedy,Grant Heslov,Jon Ronson,George Clooney
tt1234548,The Men Who Stare at Goats,2009,94,War,Grant Heslov,Jon Ronson,George Clooney
tt0338466,Stuck on You,2003,118,Comedy,Peter Farrelly,Bennett Yellin,Matt Damon
tt0338466,Stuck on You,2003,118,Comedy,Bobby Farrelly,Bennett Yellin,Matt Damon
tt0338466,Stuck on You,2003,118,Comedy,Peter Farrelly,Bobby Farrelly,Matt Damon
tt0338466,Stuck on You,2003,118,Comedy,Bobby Farrelly,Bobby Farrelly,Matt Damon
tt0338466,Stuck on You,2003,118,Comedy,Peter Farrelly,Peter Farrelly,Matt Damon
tt0338466,Stuck on You,2003,118,Comedy,Bobby Farrelly,Peter Farrelly,Matt Damon
tt0338466,Stuck on You,2003,118,Comedy,Peter Farrelly,Charles B. Wessler,Matt Damon
tt0338466,Stuck on You,2003,118,Comedy,Bobby Farrelly,Charles B. Wessler,Matt Damon
tt0128442,Rounders,1998,121,Crime,John Dahl,David Levien,Matt Damon
tt0128442,Rounders,1998,121,Drama,John Dahl,David Levien,Matt Damon
tt0128442,Rounders,1998,121,Crime,John Dahl,Brian Koppelman,Matt Damon
tt0128442,Rounders,1998,121,Drama,John Dahl,Brian Koppelman,Matt Damon
tt1130080,The Informant!,2009,108,Biography,Steven Soderbergh,Scott Z. Burns,Matt Damon
tt1130080,The Informant!,2009,108,Comedy,Steven Soderbergh,Scott Z. Burns,Matt Damon
tt1130080,The Informant!,2009,108,Crime,Steven Soderbergh,Scott Z. Burns,Matt Damon
tt1130080,The Informant!,2009,108,Biography,Steven Soderbergh,Kurt Eichenwald,Matt Damon
tt1130080,The Informant!,2009,108,Comedy,Steven Soderbergh,Kurt Eichenwald,Matt Damon
tt1130080,The Informant!,2009,108,Crime,Steven Soderbergh,Kurt Eichenwald,Matt Damon
tt1598778,Contagion,2011,106,Drama,Steven Soderbergh,Scott Z. Burns,Matt Damon
tt1598778,Contagion,2011,106,Thriller,Steven Soderbergh,Scott Z. Burns,Matt Damon
tt0100468,Red Surf,1989,104,Action,H. Gordon Boos,H. Gordon Boos,George Clooney
tt0100468,Red Surf,1989,104,Crime,H. Gordon Boos,H. Gordon Boos,George Clooney
tt0100468,Red Surf,1989,104,Drama,H. Gordon Boos,H. Gordon Boos,George Clooney
tt0100468,Red Surf,1989,104,Action,H. Gordon Boos,Brian Gamble,George Clooney
tt0100468,Red Surf,1989,104,Crime,H. Gordon Boos,Brian Gamble,George Clooney
tt0100468,Red Surf,1989,104,Drama,H. Gordon Boos,Brian Gamble,George Clooney
tt0100468,Red Surf,1989,104,Action,H. Gordon Boos,Jason Hoffs,George Clooney
tt0100468,Red Surf,1989,104,Crime,H. Gordon Boos,Jason Hoffs,George Clooney
tt0100468,Red Surf,1989,104,Drama,H. Gordon Boos,Jason Hoffs,George Clooney
tt0100468,Red Surf,1989,104,Action,H. Gordon Boos,Vincent Robert,George Clooney
tt0100468,Red Surf,1989,104,Crime,H. Gordon Boos,Vincent Robert,George Clooney
tt0100468,Red Surf,1989,104,Drama,H. Gordon Boos,Vincent Robert,George Clooney
tt0120655,Dogma,1999,130,Adventure,Kevin Smith,Kevin Smith,Matt Damon
tt0120655,Dogma,1999,130,Comedy,Kevin Smith,Kevin Smith,Matt Damon
tt0120655,Dogma,1999,130,Drama,Kevin Smith,Kevin Smith,Matt Damon
tt1193138,Up in the Air,2009,109,Comedy,Jason Reitman,Sheldon Turner,George Clooney
tt1193138,Up in the Air,2009,109,Drama,Jason Reitman,Sheldon Turner,George Clooney
tt1193138,Up in the Air,2009,109,Romance,Jason Reitman,Sheldon Turner,George Clooney
tt1193138,Up in the Air,2009,109,Comedy,Jason Reitman,Walter Kirn,George Clooney
tt1193138,Up in the Air,2009,109,Drama,Jason Reitman,Walter Kirn,George Clooney
tt1193138,Up in the Air,2009,109,Romance,Jason Reitman,Walter Kirn,George Clooney
tt1193138,Up in the Air,2009,109,Comedy,Jason Reitman,Jason Reitman,George Clooney
tt1193138,Up in the Air,2009,109,Drama,Jason Reitman,Jason Reitman,George Clooney
tt1193138,Up in the Air,2009,109,Romance,Jason Reitman,Jason Reitman,George Clooney
tt1440728,The American,2010,105,Crime,Anton Corbijn,Rowan Joffe,George Clooney
tt1440728,The American,2010,105,Drama,Anton Corbijn,Rowan Joffe,George Clooney
tt1440728,The American,2010,105,Thriller,Anton Corbijn,Rowan Joffe,George Clooney
tt1440728,The American,2010,105,Crime,Anton Corbijn,Martin Booth,George Clooney
tt1440728,The American,2010,105,Drama,Anton Corbijn,Martin Booth,George Clooney
tt1440728,The American,2010,105,Thriller,Anton Corbijn,Martin Booth,George Clooney
tt0379865,Leatherheads,2008,114,Comedy,George Clooney,Duncan Brantley,George Clooney
tt0379865,Leatherheads,2008,114,Comedy,George Clooney,Duncan Brantley,Renée Zellweger
tt0379865,Leatherheads,2008,114,Comedy,George Clooney,Duncan Brantley,David de Vries
tt0379865,Leatherheads,2008,114,Comedy,George Clooney,Duncan Brantley,John Krasinski
tt0379865,Leatherheads,2008,114,Drama,George Clooney,Duncan Brantley,George Clooney
tt0379865,Leatherheads,2008,114,Drama,George Clooney,Duncan Brantley,Renée Zellweger
tt0379865,Leatherheads,2008,114,Drama,George Clooney,Duncan Brantley,David de Vries
tt0379865,Leatherheads,2008,114,Drama,George Clooney,Duncan Brantley,John Krasinski
tt0379865,Leatherheads,2008,114,Romance,George Clooney,Duncan Brantley,George Clooney
tt0379865,Leatherheads,2008,114,Romance,George Clooney,Duncan Brantley,Renée Zellweger
tt0379865,Leatherheads,2008,114,Romance,George Clooney,Duncan Brantley,David de Vries
tt0379865,Leatherheads,2008,114,Romance,George Clooney,Duncan Brantley,John Krasinski
tt0379865,Leatherheads,2008,114,Comedy,George Clooney,Rick Reilly,George Clooney
tt0379865,Leatherheads,2008,114,Comedy,George Clooney,Rick Reilly,Renée Zellweger
tt0379865,Leatherheads,2008,114,Comedy,George Clooney,Rick Reilly,David de Vries
tt0379865,Leatherheads,2008,114,Comedy,George Clooney,Rick Reilly,John Krasinski
tt0379865,Leatherheads,2008,114,Drama,George Clooney,Rick Reilly,George Clooney
tt0379865,Leatherheads,2008,114,Drama,George Clooney,Rick Reilly,Renée Zellweger
tt0379865,Leatherheads,2008,114,Drama,George Clooney,Rick Reilly,David de Vries
tt0379865,Leatherheads,2008,114,Drama,George Clooney,Rick Reilly,John Krasinski
tt0379865,Leatherheads,2008,114,Romance,George Clooney,Rick Reilly,George Clooney
tt0379865,Leatherheads,2008,114,Romance,George Clooney,Rick Reilly,Renée Zellweger
tt0379865,Leatherheads,2008,114,Romance,George Clooney,Rick Reilly,David de Vries
tt0379865,Leatherheads,2008,114,Romance,George Clooney,Rick Reilly,John Krasinski
tt0271259,Welcome to Collinwood,2002,86,Comedy,Anthony Russo,Anthony Russo,George Clooney
tt0271259,Welcome to Collinwood,2002,86,Crime,Anthony Russo,Anthony Russo,George Clooney
tt0271259,Welcome to Collinwood,2002,86,Comedy,Joe Russo,Anthony Russo,George Clooney
tt0271259,Welcome to Collinwood,2002,86,Crime,Joe Russo,Anthony Russo,George Clooney
tt0271259,Welcome to Collinwood,2002,86,Comedy,Anthony Russo,Joe Russo,George Clooney
tt0271259,Welcome to Collinwood,2002,86,Crime,Anthony Russo,Joe Russo,George Clooney
tt0271259,Welcome to Collinwood,2002,86,Comedy,Joe Russo,Joe Russo,George Clooney
tt0271259,Welcome to Collinwood,2002,86,Crime,Joe Russo,Joe Russo,George Clooney
tt0202623,The Third Wheel,2002,91,Comedy,Jordan Brady,Jay Lacopo,Matt Damon
tt0202623,The Third Wheel,2002,91,Romance,Jordan Brady,Jay Lacopo,Matt Damon
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Bret Witter,Bill Murray
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Bret Witter,George Clooney
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Bret Witter,Matt Damon
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Bret Witter,Cate Blanchett
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Bret Witter,Bill Murray
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Bret Witter,George Clooney
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Bret Witter,Matt Damon
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Bret Witter,Cate Blanchett
tt2177771,The Monuments Men,2014,118,History,George Clooney,Bret Witter,Bill Murray
tt2177771,The Monuments Men,2014,118,History,George Clooney,Bret Witter,George Clooney
tt2177771,The Monuments Men,2014,118,History,George Clooney,Bret Witter,Matt Damon
tt2177771,The Monuments Men,2014,118,History,George Clooney,Bret Witter,Cate Blanchett
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,George Clooney,Bill Murray
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,George Clooney,George Clooney
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,George Clooney,Matt Damon
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,George Clooney,Cate Blanchett
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,George Clooney,Bill Murray
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,George Clooney,George Clooney
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,George Clooney,Matt Damon
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,George Clooney,Cate Blanchett
tt2177771,The Monuments Men,2014,118,History,George Clooney,George Clooney,Bill Murray
tt2177771,The Monuments Men,2014,118,History,George Clooney,George Clooney,George Clooney
tt2177771,The Monuments Men,2014,118,History,George Clooney,George Clooney,Matt Damon
tt2177771,The Monuments Men,2014,118,History,George Clooney,George Clooney,Cate Blanchett
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Grant Heslov,Bill Murray
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Grant Heslov,George Clooney
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Grant Heslov,Matt Damon
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Grant Heslov,Cate Blanchett
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Grant Heslov,Bill Murray
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Grant Heslov,George Clooney
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Grant Heslov,Matt Damon
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Grant Heslov,Cate Blanchett
tt2177771,The Monuments Men,2014,118,History,George Clooney,Grant Heslov,Bill Murray
tt2177771,The Monuments Men,2014,118,History,George Clooney,Grant Heslov,George Clooney
tt2177771,The Monuments Men,2014,118,History,George Clooney,Grant Heslov,Matt Damon
tt2177771,The Monuments Men,2014,118,History,George Clooney,Grant Heslov,Cate Blanchett
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Robert M. Edsel,Bill Murray
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Robert M. Edsel,George Clooney
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Robert M. Edsel,Matt Damon
tt2177771,The Monuments Men,2014,118,Comedy,George Clooney,Robert M. Edsel,Cate Blanchett
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Robert M. Edsel,Bill Murray
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Robert M. Edsel,George Clooney
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Robert M. Edsel,Matt Damon
tt2177771,The Monuments Men,2014,118,Drama,George Clooney,Robert M. Edsel,Cate Blanchett
tt2177771,The Monuments Men,2014,118,History,George Clooney,Robert M. Edsel,Bill Murray
tt2177771,The Monuments Men,2014,118,History,George Clooney,Robert M. Edsel,George Clooney
tt2177771,The Monuments Men,2014,118,History,George Clooney,Robert M. Edsel,Matt Damon
tt2177771,The Monuments Men,2014,118,History,George Clooney,Robert M. Edsel,Cate Blanchett
tt0433383,"Good Night, and Good Luck.",2005,93,Biography,George Clooney,George Clooney,Jeff Daniels
tt0433383,"Good Night, and Good Luck.",2005,93,Biography,George Clooney,George Clooney,David Strathairn
tt0433383,"Good Night, and Good Luck.",2005,93,Biography,George Clooney,George Clooney,George Clooney
tt0433383,"Good Night, and Good Luck.",2005,93,Biography,George Clooney,George Clooney,Patricia Clarkson
tt0433383,"Good Night, and Good Luck.",2005,93,Drama,George Clooney,George Clooney,Jeff Daniels
tt0433383,"Good Night, and Good Luck.",2005,93,Drama,George Clooney,George Clooney,David Strathairn
tt0433383,"Good Night, and Good Luck.",2005,93,Drama,George Clooney,George Clooney,George Clooney
tt0433383,"Good Night, and Good Luck.",2005,93,Drama,George Clooney,George Clooney,Patricia Clarkson
tt0433383,"Good Night, and Good Luck.",2005,93,History,George Clooney,George Clooney,Jeff Daniels
tt0433383,"Good Night, and Good Luck.",2005,93,History,George Clooney,George Clooney,David Strathairn
tt0433383,"Good Night, and Good Luck.",2005,93,History,George Clooney,George Clooney,George Clooney
tt0433383,"Good Night, and Good Luck.",2005,93,History,George Clooney,George Clooney,Patricia Clarkson
tt0433383,"Good Night, and Good Luck.",2005,93,Biography,George Clooney,Grant Heslov,Jeff Daniels
tt0433383,"Good Night, and Good Luck.",2005,93,Biography,George Clooney,Grant Heslov,David Strathairn
tt0433383,"Good Night, and Good Luck.",2005,93,Biography,George Clooney,Grant Heslov,George Clooney
tt0433383,"Good Night, and Good Luck.",2005,93,Biography,George Clooney,Grant Heslov,Patricia Clarkson
tt0433383,"Good Night, and Good Luck.",2005,93,Drama,George Clooney,Grant Heslov,Jeff Daniels
tt0433383,"Good Night, and Good Luck.",2005,93,Drama,George Clooney,Grant Heslov,David Strathairn
tt0433383,"Good Night, and Good Luck.",2005,93,Drama,George Clooney,Grant Heslov,George Clooney
tt0433383,"Good Night, and Good Luck.",2005,93,Drama,George Clooney,Grant Heslov,Patricia Clarkson
tt0433383,"Good Night, and Good Luck.",2005,93,History,George Clooney,Grant Heslov,Jeff Daniels
tt0433383,"Good Night, and Good Luck.",2005,93,History,George Clooney,Grant Heslov,David Strathairn
tt0433383,"Good Night, and Good Luck.",2005,93,History,George Clooney,Grant Heslov,George Clooney
tt0433383,"Good Night, and Good Luck.",2005,93,History,George Clooney,Grant Heslov,Patricia Clarkson
tt1124035,The Ides of March,2011,101,Drama,George Clooney,George Clooney,George Clooney
tt1124035,The Ides of March,2011,101,Drama,George Clooney,George Clooney,Philip Seymour Hoffman
tt1124035,The Ides of March,2011,101,Drama,George Clooney,George Clooney,Paul Giamatti
tt1124035,The Ides of March,2011,101,Drama,George Clooney,George Clooney,Ryan Gosling
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,George Clooney,George Clooney
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,George Clooney,Philip Seymour Hoffman
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,George Clooney,Paul Giamatti
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,George Clooney,Ryan Gosling
tt1124035,The Ides of March,2011,101,Drama,George Clooney,Grant Heslov,George Clooney
tt1124035,The Ides of March,2011,101,Drama,George Clooney,Grant Heslov,Philip Seymour Hoffman
tt1124035,The Ides of March,2011,101,Drama,George Clooney,Grant Heslov,Paul Giamatti
tt1124035,The Ides of March,2011,101,Drama,George Clooney,Grant Heslov,Ryan Gosling
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,Grant Heslov,George Clooney
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,Grant Heslov,Philip Seymour Hoffman
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,Grant Heslov,Paul Giamatti
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,Grant Heslov,Ryan Gosling
tt1124035,The Ides of March,2011,101,Drama,George Clooney,Beau Willimon,George Clooney
tt1124035,The Ides of March,2011,101,Drama,George Clooney,Beau Willimon,Philip Seymour Hoffman
tt1124035,The Ides of March,2011,101,Drama,George Clooney,Beau Willimon,Paul Giamatti
tt1124035,The Ides of March,2011,101,Drama,George Clooney,Beau Willimon,Ryan Gosling
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,Beau Willimon,George Clooney
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,Beau Willimon,Philip Seymour Hoffman
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,Beau Willimon,Paul Giamatti
tt1124035,The Ides of March,2011,101,Thriller,George Clooney,Beau Willimon,Ryan Gosling
tt1003051,Sand and Sorrow,2007,92,Documentary,Paul Freedman,Paul Freedman,George Clooney
tt1535108,Elysium,2013,109,Action,Neill Blomkamp,Neill Blomkamp,Matt Damon
tt1535108,Elysium,2013,109,Drama,Neill Blomkamp,Neill Blomkamp,Matt Damon
tt1535108,Elysium,2013,109,Sci-Fi,Neill Blomkamp,Neill Blomkamp,Matt Damon
tt6633412,Backpack Full of Cash,2016,93,Documentary,Sarah Mondale,Vera Aronow,Matt Damon
tt6633412,Backpack Full of Cash,2016,93,Documentary,Sarah Mondale,Sarah Mondale,Matt Damon
tt6633412,Backpack Full of Cash,2016,93,Documentary,Sarah Mondale,Sheila Curran Bernard,Matt Damon
